label,os,is_mobile,country,pageviews
0,Windows,False,United States,1
0,Windows,False,Canada,1
0,Windows,False,India,1
0,Windows,False,Australia,1
0,Windows,False,Morocco,1
0,Windows,False,Mexico,1
0,Windows,False,Russia,1
0,Windows,False,Poland,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,Singapore,1
0,Windows,False,India,1
0,Windows,False,Thailand,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Russia,1
0,Windows,False,New Zealand,1
0,Windows,False,Vietnam,1
0,Windows,False,United States,1
0,Windows,False,Thailand,1
0,Windows,False,United States,1
0,Windows,False,Canada,1
0,Windows,False,Brazil,1
0,Windows,False,Belgium,1
0,Windows,False,Belgium,1
0,Windows,False,Belgium,1
0,Windows,False,Slovakia,1
0,Windows,False,Japan,1
0,Windows,False,Canada,1
0,Windows,False,United States,1
0,Windows,False,United Kingdom,1
0,Windows,False,Australia,1
0,Windows,False,Colombia,1
0,Windows,False,Italy,1
0,Windows,False,United Kingdom,1
0,Windows,False,United States,1
0,Windows,False,New Zealand,1
0,Windows,False,Thailand,1
0,Windows,False,(not set),1
0,Windows,False,Suriname,1
0,Windows,False,Moldova,1
0,Windows,False,United Kingdom,1
0,Windows,False,United Kingdom,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,India,1
0,Windows,False,United Kingdom,1
0,Windows,False,India,1
0,Windows,False,France,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,United Kingdom,1
0,Windows,False,Greece,1
0,Windows,False,Argentina,1
0,Windows,False,Italy,1
0,Windows,False,South Korea,1
0,Windows,False,United Kingdom,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Canada,1
0,Windows,False,Germany,1
0,Windows,False,Netherlands,1
0,Windows,False,Hungary,1
0,Windows,False,Canada,1
0,Windows,False,China,1
0,Windows,False,India,1
0,Windows,False,Pakistan,1
0,Windows,False,Austria,1
0,Windows,False,India,1
0,Windows,False,Spain,1
0,Windows,False,Germany,1
0,Windows,False,Venezuela,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Thailand,1
0,Windows,False,United States,1
0,Windows,False,Slovenia,1
0,Windows,False,Egypt,1
0,Windows,False,Poland,1
0,Windows,False,Japan,1
0,Windows,False,Australia,1
0,Windows,False,Singapore,1
0,Windows,False,United Kingdom,1
0,Windows,False,Philippines,1
0,Windows,False,Thailand,1
0,Windows,False,Germany,1
0,Windows,False,India,1
0,Windows,False,Ukraine,1
0,Windows,False,United Kingdom,1
0,Windows,False,United Kingdom,1
0,Windows,False,United States,1
0,Windows,False,Pakistan,1
0,Windows,False,United States,1
0,Windows,False,Netherlands,1
0,Windows,False,Czechia,1
0,Windows,False,Russia,1
0,Windows,False,Philippines,1
0,Windows,False,India,1
0,Windows,False,Spain,1
0,Windows,False,Venezuela,1
0,Windows,False,United States,1
0,Windows,False,Poland,1
0,Windows,False,India,1
0,Windows,False,Ireland,1
0,Windows,False,India,1
0,Windows,False,Italy,1
0,Windows,False,Turkey,1
0,Windows,False,Israel,1
0,Windows,False,Thailand,1
0,Windows,False,Switzerland,1
0,Windows,False,Germany,1
0,Windows,False,Israel,1
0,Windows,False,United Kingdom,1
0,Windows,False,United Kingdom,1
0,Windows,False,Venezuela,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,Italy,1
0,Windows,False,India,1
0,Windows,False,Portugal,2
0,Windows,False,United States,2
0,Windows,False,Jersey,1
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,Italy,2
0,Windows,False,Thailand,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,Philippines,2
0,Windows,False,Sri Lanka,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,United States,2
0,Windows,False,United Kingdom,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,Germany,2
0,Windows,False,United States,5
0,Windows,False,United States,5
0,Windows,False,South Korea,7
0,Windows,False,Turkey,4
0,Windows,False,United Arab Emirates,5
0,Windows,False,Canada,5
0,Windows,False,Peru,6
0,Windows,False,Australia,8
0,Windows,False,United States,3
0,Windows,False,Turkey,3
0,Windows,False,Belgium,4
0,Windows,False,Poland,4
0,Windows,False,United States,4
0,Windows,False,Japan,5
0,Windows,False,United States,5
0,Windows,False,India,5
0,Windows,False,United States,5
0,Windows,False,Canada,5
0,Windows,False,United States,5
0,Windows,False,United States,5
0,Windows,False,United States,5
0,Windows,False,United States,5
0,Windows,False,Japan,6
0,Windows,False,United States,6
0,Windows,False,Turkey,5
0,Windows,False,Thailand,7
0,Windows,False,United States,3
0,Windows,False,France,8
0,Windows,True,Canada,8
0,Windows,False,Venezuela,7
0,Windows,False,Canada,9
0,Windows,False,United States,9
0,Windows,False,Canada,8
0,Windows,False,United States,8
0,Windows,False,United States,9
0,Windows,False,India,12
0,Windows,False,Netherlands,11
0,Windows,False,Canada,16
0,Windows,False,United States,15
0,Windows,False,United States,15
0,Windows,False,United States,20
0,Windows,False,India,22
0,Windows,False,United States,16
1,Windows,False,United States,21
0,Windows,False,El Salvador,23
0,Windows,False,Canada,35
0,Windows,False,United States,26
0,Windows,False,Netherlands,29
0,Windows,False,France,1
0,Windows,False,Malaysia,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Estonia,1
0,Windows,False,United States,1
0,Windows,False,Brazil,1
0,Windows,False,Canada,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,Brazil,2
0,Windows,False,India,2
0,Windows,False,United States,2
0,Windows,False,Bolivia,2
0,Windows,False,Canada,2
0,Windows,False,Australia,2
0,Windows,False,Russia,2
0,Windows,False,United States,2
0,Windows,False,Canada,2
0,Windows,False,India,2
0,Windows,False,Mexico,2
0,Windows,False,Canada,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,Lithuania,1
0,Windows,False,United Kingdom,2
0,Windows,False,United States,2
0,Windows,False,Israel,2
0,Windows,False,United Kingdom,2
0,Windows,False,Morocco,3
0,Windows,False,Russia,3
0,Windows,False,United States,3
0,Windows,False,United States,3
0,Windows,False,United States,3
0,Windows,False,Turkey,3
0,Windows,False,India,3
0,Windows,False,Italy,3
0,Windows,False,Sri Lanka,3
0,Windows,False,Canada,3
0,Windows,False,Brazil,3
0,Windows,False,United States,3
0,Windows,False,United States,3
0,Windows,False,Poland,3
0,Windows,False,India,3
0,Windows,False,Germany,2
0,Windows,False,United States,4
0,Windows,False,Turkey,4
0,Windows,False,Ukraine,4
0,Windows,False,Canada,4
0,Windows,False,United States,2
0,Windows,False,United States,4
0,Windows,False,Romania,4
0,Windows,False,Ukraine,4
0,Windows,False,India,4
0,Windows,False,United States,4
0,Windows,False,France,3
0,Windows,False,United States,4
0,Windows,False,Saudi Arabia,4
0,Windows,False,Greece,4
0,Windows,False,Czechia,4
0,Windows,False,India,4
0,Windows,False,Thailand,5
0,Windows,False,United States,3
0,Windows,False,South Korea,3
0,Windows,False,Australia,4
0,Windows,False,United Kingdom,3
0,Windows,False,Bangladesh,5
0,Windows,False,United States,4
0,Windows,False,Ukraine,5
0,Windows,False,India,5
0,Windows,False,France,5
0,Windows,False,Sweden,5
0,Windows,False,United States,5
0,Windows,False,Brazil,5
0,Windows,False,United States,6
0,Windows,False,India,6
0,Windows,False,Spain,4
0,Windows,False,Israel,4
0,Windows,False,India,6
0,Windows,False,Taiwan,6
0,Windows,False,United States,6
0,Windows,False,Canada,4
0,Windows,False,Philippines,4
0,Windows,False,United States,4
0,Windows,False,India,4
0,Windows,False,United States,7
0,Windows,False,United States,5
0,Windows,False,Peru,7
0,Windows,False,Philippines,7
0,Windows,False,Sweden,7
0,Windows,False,Venezuela,7
0,Windows,False,United States,6
0,Windows,False,Australia,5
0,Windows,False,United Kingdom,5
0,Windows,False,Spain,7
0,Windows,False,Poland,1
0,Windows,False,Latvia,5
0,Windows,False,United States,5
0,Windows,False,Czechia,8
0,Windows,False,Lithuania,6
0,Windows,False,Venezuela,6
0,Windows,False,Australia,5
0,Windows,False,Australia,6
0,Windows,False,Kazakhstan,7
0,Windows,False,Venezuela,7
0,Windows,False,New Zealand,7
0,Windows,False,Netherlands,9
0,Windows,False,Russia,7
0,Windows,False,United States,7
0,Windows,False,Japan,10
0,Windows,False,United States,7
0,Windows,False,Greece,10
0,Windows,False,Colombia,8
0,Windows,False,United States,8
0,Windows,False,United States,8
0,Windows,False,United States,11
0,Windows,False,Spain,6
0,Windows,False,Switzerland,10
0,Windows,False,Egypt,10
0,Windows,False,United States,7
0,Windows,False,Venezuela,9
0,Windows,False,Hong Kong,12
0,Windows,False,United States,12
0,Windows,False,Germany,11
0,Windows,False,South Korea,8
0,Windows,False,India,9
0,Windows,False,Australia,15
0,Windows,False,Israel,15
0,Windows,False,United States,10
0,Windows,False,United States,14
0,Windows,False,Venezuela,13
0,Windows,False,India,9
0,Windows,False,United States,12
0,Windows,False,India,12
0,Windows,False,Italy,18
0,Windows,False,France,15
0,Windows,False,Canada,15
0,Windows,False,Russia,20
0,Windows,False,Poland,11
0,Windows,False,India,22
0,Windows,False,Germany,18
0,Windows,False,United States,18
0,Windows,False,United States,24
0,Windows,False,United States,24
1,Windows,False,United States,24
0,Windows,False,Thailand,24
0,Windows,False,United States,19
0,Windows,False,United States,26
0,Windows,False,China,1
0,Windows,False,Japan,1
0,Windows,False,Japan,1
0,Windows,False,Poland,1
0,Windows,False,Germany,1
0,Windows,False,United Kingdom,1
0,Windows,False,Argentina,1
0,Windows,False,Moldova,1
0,Windows,False,Russia,1
0,Windows,False,Kazakhstan,1
0,Windows,False,Slovakia,1
0,Windows,False,Venezuela,1
0,Windows,False,India,1
0,Windows,False,Russia,1
0,Windows,False,Israel,1
0,Windows,False,Poland,1
0,Windows,False,Egypt,1
0,Windows,False,Venezuela,1
0,Windows,False,Belgium,1
0,Windows,False,India,1
0,Windows,False,Poland,1
0,Windows,False,United Kingdom,1
0,Windows,False,India,1
0,Windows,False,Pakistan,1
0,Windows,False,Italy,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,China,1
0,Windows,False,Sweden,1
0,Windows,False,Indonesia,1
0,Windows,False,Poland,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,Poland,1
0,Windows,False,India,1
0,Windows,False,India,1
0,Windows,False,Netherlands,1
0,Windows,False,Turkey,1
0,Windows,False,France,1
0,Windows,False,Italy,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,Poland,1
0,Windows,False,Taiwan,1
0,Windows,False,Ukraine,1
0,Windows,False,India,1
0,Windows,False,Ukraine,1
0,Windows,False,Poland,1
0,Windows,False,Poland,1
0,Windows,False,Chile,1
0,Windows,False,India,1
0,Windows,False,South Korea,1
0,Windows,False,Tunisia,1
0,Windows,False,Germany,1
0,Windows,False,Finland,1
0,Windows,False,Brazil,1
0,Windows,False,Spain,1
0,Windows,False,Israel,1
0,Windows,False,Brazil,1
0,Windows,False,United States,1
0,Windows,False,Brazil,1
0,Windows,False,Colombia,1
0,Windows,False,Hong Kong,1
0,Windows,False,New Zealand,1
0,Windows,False,Poland,1
0,Windows,False,Ukraine,1
0,Windows,False,Taiwan,1
0,Windows,False,Morocco,1
0,Windows,False,Japan,1
0,Windows,False,United States,1
0,Windows,False,Turkey,1
0,Windows,False,Thailand,1
0,Windows,False,Poland,1
0,Windows,False,United Kingdom,1
0,Windows,False,India,1
0,Windows,False,Greece,1
0,Windows,False,Germany,1
0,Windows,False,Bhutan,1
0,Windows,False,Germany,1
0,Windows,False,Japan,1
0,Windows,False,India,1
0,Windows,False,Russia,1
0,Windows,False,Thailand,1
0,Windows,False,Russia,1
0,Windows,False,Netherlands,1
0,Windows,False,Austria,1
0,Windows,False,Netherlands,1
0,Windows,False,Sweden,1
0,Windows,False,Poland,1
0,Windows,False,Japan,1
0,Windows,True,United Kingdom,1
0,Windows,False,Slovakia,1
0,Windows,False,Russia,1
0,Windows,False,South Africa,1
0,Windows,False,Italy,1
0,Windows,False,India,1
0,Windows,False,Poland,1
0,Windows,False,Saudi Arabia,1
0,Windows,False,India,1
0,Windows,False,South Korea,1
0,Windows,False,Italy,1
0,Windows,False,Brazil,1
0,Windows,False,Japan,1
0,Windows,False,Italy,1
0,Windows,False,Poland,1
0,Windows,False,United States,1
0,Windows,False,Indonesia,1
0,Windows,False,Turkey,1
0,Windows,False,Sweden,1
0,Windows,False,Philippines,1
0,Windows,False,France,1
0,Windows,False,Poland,1
0,Windows,False,Japan,1
0,Windows,False,United States,1
0,Windows,False,Saudi Arabia,1
0,Windows,False,Germany,1
0,Windows,False,China,1
0,Windows,False,Brazil,1
0,Windows,False,United States,1
0,Windows,False,Belgium,1
0,Windows,False,Russia,1
0,Windows,False,Germany,1
0,Windows,False,Spain,1
0,Windows,False,(not set),1
0,Windows,False,Italy,1
0,Windows,False,Poland,1
0,Windows,False,India,1
0,Windows,False,India,1
0,Windows,False,Taiwan,1
0,Windows,False,South Korea,1
0,Windows,False,Malaysia,1
0,Windows,False,Netherlands,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,Australia,1
0,Windows,False,Japan,1
0,Windows,False,Spain,1
0,Windows,False,Saudi Arabia,1
0,Windows,False,Mexico,1
0,Windows,False,Poland,1
0,Windows,False,China,1
0,Windows,False,France,1
0,Windows,False,Poland,1
0,Windows,False,Armenia,1
0,Windows,False,Netherlands,1
0,Windows,False,United States,1
0,Windows,False,Germany,1
0,Windows,False,Indonesia,1
0,Windows,False,South Korea,1
0,Windows,False,Turkey,1
0,Windows,False,Canada,1
0,Windows,False,Poland,1
0,Windows,False,Indonesia,1
0,Windows,False,Hong Kong,1
0,Windows,False,India,1
0,Windows,False,India,1
0,Windows,False,Netherlands,1
0,Windows,False,Brazil,1
0,Windows,False,Kazakhstan,1
0,Windows,False,Germany,1
0,Windows,False,Hungary,1
0,Windows,False,Poland,1
0,Windows,False,Romania,1
0,Windows,False,Ukraine,1
0,Windows,False,United States,1
0,Windows,False,Germany,1
0,Windows,False,Singapore,1
0,Windows,False,Brazil,1
0,Windows,False,Poland,1
0,Windows,False,Germany,1
0,Windows,False,South Korea,1
0,Windows,False,Colombia,1
0,Windows,False,Italy,1
0,Windows,False,Brazil,1
0,Windows,False,Israel,1
0,Windows,False,Canada,1
0,Windows,False,Philippines,1
0,Windows,False,Bosnia & Herzegovina,1
0,Windows,False,Russia,1
0,Windows,False,Brazil,1
0,Windows,False,Indonesia,1
0,Windows,False,Tunisia,1
0,Windows,False,United Kingdom,1
0,Windows,False,Poland,1
0,Windows,False,United States,1
0,Windows,False,Greece,1
0,Windows,False,United Kingdom,1
0,Windows,False,United States,1
0,Windows,False,Germany,1
0,Windows,False,Spain,1
0,Windows,False,Italy,1
0,Windows,False,(not set),1
0,Windows,False,Ireland,1
0,Windows,False,Philippines,1
0,Windows,False,Trinidad & Tobago,1
0,Windows,False,Chile,1
0,Windows,False,Ukraine,1
0,Windows,False,Peru,1
0,Windows,False,Poland,1
0,Windows,False,Norway,1
0,Windows,False,United States,1
0,Windows,False,Thailand,1
0,Windows,False,Indonesia,1
0,Windows,False,Nicaragua,1
0,Windows,False,Australia,1
0,Windows,False,Poland,1
0,Windows,False,Poland,1
0,Windows,False,Ecuador,1
0,Windows,False,Serbia,1
0,Windows,False,Turkey,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,Singapore,1
0,Windows,False,India,1
0,Windows,False,Saudi Arabia,1
0,Windows,False,Libya,1
0,Windows,False,Mexico,1
0,Windows,False,Germany,1
0,Windows,False,Saudi Arabia,1
0,Windows,False,Jordan,1
0,Windows,True,United States,1
0,Windows,False,Algeria,1
0,Windows,False,India,1
0,Windows,False,Poland,1
0,Windows,False,Ukraine,1
0,Windows,False,Italy,1
0,Windows,False,India,1
0,Windows,False,Italy,1
0,Windows,False,Brazil,1
0,Windows,False,Turkey,1
0,Windows,False,France,1
0,Windows,False,France,1
0,Windows,False,Mexico,1
0,Windows,False,Sweden,1
0,Windows,False,Japan,1
0,Windows,False,United States,1
0,Windows,False,Netherlands,1
0,Windows,False,Spain,1
0,Windows,False,United States,1
0,Windows,False,Poland,1
0,Windows,False,Italy,1
0,Windows,False,Poland,1
0,Windows,False,Croatia,1
0,Windows,False,Germany,1
0,Windows,False,Russia,1
0,Windows,False,Turkey,1
0,Windows,False,Poland,1
0,Windows,False,Mexico,1
0,Windows,False,Poland,1
0,Windows,False,United Arab Emirates,1
0,Windows,False,India,1
0,Windows,False,Argentina,1
0,Windows,False,Peru,1
0,Windows,False,Poland,1
0,Windows,False,Sri Lanka,1
0,Windows,False,Philippines,1
0,Windows,False,Ukraine,1
0,Windows,False,Taiwan,1
0,Windows,False,Bolivia,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Croatia,1
0,Windows,False,Serbia,1
0,Windows,False,Poland,1
0,Windows,False,Peru,1
0,Windows,False,Finland,1
0,Windows,False,Colombia,1
0,Windows,False,Russia,1
0,Windows,False,United States,1
0,Windows,False,Singapore,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,Poland,1
0,Windows,False,Bangladesh,1
0,Windows,False,Malaysia,1
0,Windows,False,United States,1
0,Windows,False,Malaysia,1
0,Windows,False,Singapore,1
0,Windows,False,United Arab Emirates,1
0,Windows,False,China,1
0,Windows,False,Spain,1
0,Windows,False,Australia,1
0,Windows,False,Turkey,1
0,Windows,False,Switzerland,1
0,Windows,False,Egypt,1
0,Windows,False,Australia,1
0,Windows,False,Pakistan,1
0,Windows,False,Canada,1
0,Windows,False,Australia,1
0,Windows,False,Australia,1
0,Windows,False,India,1
0,Windows,False,United Kingdom,1
0,Windows,False,China,1
0,Windows,False,United States,1
0,Windows,False,China,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Australia,1
0,Windows,False,United Kingdom,1
0,Windows,False,Armenia,1
0,Windows,False,Greece,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,Australia,1
0,Windows,False,United States,1
0,Windows,False,Malaysia,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Netherlands,1
0,Windows,False,Indonesia,1
0,Windows,False,Canada,1
0,Windows,False,United States,1
0,Windows,False,Hong Kong,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,New Zealand,1
0,Windows,False,United States,1
0,Windows,False,United Kingdom,1
0,Windows,False,France,1
0,Windows,False,Côte d’Ivoire,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Romania,1
0,Windows,False,United States,1
0,Windows,False,Indonesia,1
0,Windows,False,Japan,1
0,Windows,False,Spain,1
0,Windows,False,Russia,1
0,Windows,False,Indonesia,1
0,Windows,False,Philippines,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,Japan,1
0,Windows,False,Ukraine,1
0,Windows,False,Germany,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,Canada,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Spain,1
0,Windows,False,Norway,2
0,Windows,False,Germany,2
0,Windows,False,Netherlands,2
0,Windows,False,United States,2
0,Windows,False,Poland,2
0,Windows,False,United Arab Emirates,2
0,Windows,False,Brazil,2
0,Windows,False,Spain,1
0,Windows,False,Italy,2
0,Windows,False,Switzerland,2
0,Windows,False,Poland,2
0,Windows,False,Poland,2
0,Windows,False,Algeria,2
0,Windows,False,Indonesia,2
0,Windows,False,Turkey,2
0,Windows,False,Italy,2
0,Windows,False,India,2
0,Windows,False,Tunisia,2
0,Windows,False,India,2
0,Windows,False,United Kingdom,2
0,Windows,False,India,2
0,Windows,False,Norway,2
0,Windows,False,Japan,2
0,Windows,False,Ukraine,2
0,Windows,False,Cambodia,2
0,Windows,False,Poland,2
0,Windows,False,Netherlands,1
0,Windows,False,Russia,2
0,Windows,False,Turkey,2
0,Windows,False,Turkey,2
0,Windows,False,Israel,2
0,Windows,False,Israel,2
0,Windows,False,Czechia,2
0,Windows,False,Poland,1
0,Windows,False,Spain,2
0,Windows,False,Russia,2
0,Windows,False,United States,2
0,Windows,False,Saudi Arabia,2
0,Windows,False,Vietnam,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,China,2
0,Windows,False,United States,2
0,Windows,True,Canada,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,Morocco,2
0,Windows,False,Poland,2
0,Windows,False,Russia,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,Israel,2
0,Windows,False,India,2
0,Windows,False,Sweden,2
0,Windows,False,India,2
0,Windows,False,United States,1
0,Windows,False,Dominican Republic,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,Spain,2
0,Windows,False,Germany,3
0,Windows,False,Poland,3
0,Windows,False,Taiwan,3
0,Windows,False,Taiwan,3
0,Windows,False,Netherlands,3
0,Windows,False,Germany,3
0,Windows,False,Peru,2
0,Windows,False,Algeria,3
0,Windows,True,United States,3
0,Windows,False,Canada,3
0,Windows,False,United States,3
0,Windows,False,Canada,3
0,Windows,False,Indonesia,3
0,Windows,False,United States,3
0,Windows,False,Brazil,3
0,Windows,False,Ukraine,3
0,Windows,False,Poland,3
0,Windows,False,Saudi Arabia,3
0,Windows,False,Israel,3
0,Windows,False,United States,3
0,Windows,False,Turkey,3
0,Windows,False,Australia,3
0,Windows,False,United States,3
0,Windows,False,Poland,3
0,Windows,False,United Kingdom,3
0,Windows,False,Canada,3
0,Windows,False,Mexico,3
0,Windows,False,United States,3
0,Windows,False,Israel,3
0,Windows,False,Vietnam,3
0,Windows,False,United States,4
0,Windows,False,Serbia,4
0,Windows,False,United States,4
0,Windows,False,India,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,Belgium,2
0,Windows,False,Morocco,2
0,Windows,False,India,2
0,Windows,False,(not set),2
0,Windows,False,United States,2
0,Windows,False,South Africa,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,India,2
0,Windows,False,United States,3
0,Windows,False,United States,3
0,Windows,False,Denmark,3
0,Windows,False,Poland,3
0,Windows,False,Vietnam,1
0,Windows,False,United States,1
0,Windows,False,Russia,1
0,Windows,False,United States,1
0,Windows,False,Belgium,1
0,Windows,False,France,1
0,Windows,False,United States,1
0,Windows,False,Croatia,1
0,Windows,False,United States,1
0,Windows,False,India,1
0,Windows,False,India,1
0,Windows,False,Israel,1
0,Windows,False,Indonesia,1
0,Windows,False,Romania,1
0,Windows,False,India,1
0,Windows,False,Japan,1
0,Windows,False,United Arab Emirates,1
0,Windows,False,Germany,1
0,Windows,False,Spain,1
0,Windows,False,Singapore,1
0,Windows,False,United States,1
0,Windows,False,Colombia,1
0,Windows,False,Turkey,1
0,Windows,False,Australia,1
0,Windows,False,Germany,1
0,Windows,False,Malaysia,1
0,Windows,True,Germany,1
0,Windows,False,Latvia,1
0,Windows,False,Venezuela,1
0,Windows,False,Japan,1
0,Windows,False,United States,1
0,Windows,False,United Arab Emirates,1
0,Windows,False,United Kingdom,1
0,Windows,False,Venezuela,1
0,Windows,False,Netherlands,1
0,Windows,False,Turkey,1
0,Windows,False,Russia,1
0,Windows,False,Pakistan,1
0,Windows,False,Turkey,1
0,Windows,False,United Arab Emirates,1
0,Windows,False,United States,1
0,Windows,False,Colombia,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,Russia,1
0,Windows,False,India,1
0,Windows,False,Philippines,1
0,Windows,False,Switzerland,1
0,Windows,False,Vietnam,1
0,Windows,False,India,1
0,Windows,False,Turkey,1
0,Windows,False,Turkey,1
0,Windows,False,Ireland,1
0,Windows,False,United States,1
0,Windows,False,Canada,1
0,Windows,False,India,1
0,Windows,False,Turkey,1
0,Windows,False,Australia,1
0,Windows,False,Germany,1
0,Windows,False,Turkey,1
0,Windows,False,China,1
0,Windows,False,Australia,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Turkey,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Russia,1
0,Windows,False,United Kingdom,1
0,Windows,False,United States,1
0,Windows,False,Malaysia,1
0,Windows,False,Lithuania,1
0,Windows,False,Turkey,1
0,Windows,False,Bulgaria,1
0,Windows,False,United States,1
0,Windows,False,Bosnia & Herzegovina,1
0,Windows,False,Thailand,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,Turkey,1
0,Windows,False,Hungary,1
0,Windows,False,India,1
0,Windows,False,Hungary,1
0,Windows,False,Estonia,1
0,Windows,False,United States,1
0,Windows,False,Canada,1
0,Windows,False,India,1
0,Windows,False,New Zealand,1
0,Windows,False,United Arab Emirates,1
0,Windows,False,Netherlands,1
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,United States,2
0,Windows,False,Turkey,2
0,Windows,False,Spain,2
0,Windows,False,India,2
0,Windows,False,Spain,2
0,Windows,False,India,2
0,Windows,False,United States,2
0,Windows,False,India,2
0,Windows,False,Taiwan,1
0,Windows,False,South Korea,1
0,Windows,False,Germany,1
0,Windows,False,France,1
0,Windows,False,India,1
0,Windows,False,Sweden,1
0,Windows,False,Russia,1
0,Windows,False,Italy,1
0,Windows,False,Turkey,1
0,Windows,False,India,1
0,Windows,False,India,1
0,Windows,False,United Kingdom,1
0,Windows,False,Turkey,1
0,Windows,False,Indonesia,1
0,Windows,False,Philippines,1
0,Windows,False,Spain,1
0,Windows,False,India,1
0,Windows,False,United Kingdom,1
0,Windows,False,Netherlands,1
0,Windows,False,Denmark,1
0,Windows,False,Germany,1
0,Windows,False,Indonesia,1
0,Windows,False,Saudi Arabia,1
0,Windows,False,India,1
0,Windows,False,Spain,1
0,Windows,False,Japan,1
0,Windows,False,United States,1
0,Windows,False,Czechia,1
0,Windows,False,Peru,1
0,Windows,False,India,1
0,Windows,False,Singapore,1
0,Windows,False,Australia,1
0,Windows,False,Turkey,1
0,Windows,False,Philippines,1
0,Windows,False,United States,1
0,Windows,False,Colombia,1
0,Windows,False,Germany,1
0,Windows,False,Australia,1
0,Windows,False,Canada,1
0,Windows,False,India,1
0,Windows,False,France,1
0,Windows,False,Australia,1
0,Windows,False,India,1
0,Windows,False,United States,1
0,Windows,False,Canada,1
0,Windows,False,India,1
0,Windows,False,Bosnia & Herzegovina,1
0,Windows,False,United States,1
0,Windows,False,United Kingdom,1
0,Windows,False,Russia,1
0,Windows,False,Bangladesh,1
0,Windows,False,India,1
0,Windows,False,Thailand,1
0,Windows,False,Bangladesh,1
0,Windows,False,Pakistan,1
0,Windows,False,Canada,1
0,Windows,False,Thailand,1
0,Windows,False,Turkey,1
0,Windows,False,Philippines,1
0,Windows,False,Indonesia,1
0,Windows,False,Russia,1
0,Windows,False,Philippines,1
0,Windows,False,Sweden,1
0,Windows,False,Italy,1
0,Windows,False,India,1
0,Windows,False,Mexico,1
0,Windows,False,Japan,1
0,Windows,False,United Kingdom,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,United States,1
0,Windows,False,Canada,1
